,firmname,own,own2,type,ownername
0,금호산업,0.00027527268167756126,0.030530162797640308,0,
11,금호산업,0.44939165425530964,0.44939165425530964,1,금호고속
12,금호산업,,,-1,
14,금호산업,0.5200781829470501,0.5200781829470501,99,
17,아시아나항공,4.520074450688686e-05,0.00016706195169745384,0,
28,아시아나항공,0.31047515863359487,0.31047515863359487,1,금호산업
29,아시아나항공,,,-1,
31,아시아나항공,0.6893577794147077,0.6893577794147077,99,
34,금호고속관광 [경기],0.0,0.0,0,
43,금호고속관광 [경기],1.0,1.0,1,금호고속
44,금호고속관광 [경기],,,-1,
46,금호고속관광 [경기],0.0,0.0,99,
49,금호고속관광 [서울],0.0,0.0,0,
58,금호고속관광 [서울],1.0,1.0,1,금호티앤아이
59,금호고속관광 [서울],,,-1,
61,금호고속관광 [서울],0.0,0.0,99,
64,금호고속관광 [전남],0.0,0.0,0,
73,금호고속관광 [전남],1.0,1.0,1,금호속리산고속
74,금호고속관광 [전남],,,-1,
76,금호고속관광 [전남],0.0,0.0,99,
79,금호고속,0.5093110167055291,0.6849905771872106,0,
91,금호고속,0.01597086913469831,0.01597086913469831,1,케이에이
92,금호고속,0.009582521480818985,0.009582521480818985,1,케이아이
93,금호고속,0.006388347653879324,0.006388347653879324,1,케이에프
94,금호고속,,,-1,
96,금호고속,0.2830676845433929,0.2830676845433929,99,
99,금호리조트,0.0,0.0,0,
108,금호리조트,0.4879689587586173,0.4879689587586173,1,금호티앤아이
109,금호리조트,0.26584167303723666,0.26584167303723666,1,아시아나아이디티
110,금호리조트,0.14625832050770865,0.14625832050770865,1,아시아나에어포트
111,금호리조트,0.09993104769643739,0.09993104769643739,1,아시아나세이버
112,금호리조트,,,-1,
114,금호리조트,0.0,0.0,99,
117,금호속리산고속,0.0,0.0,0,
126,금호속리산고속,1.0,1.0,1,금호티앤아이
127,금호속리산고속,,,-1,
129,금호속리산고속,0.0,0.0,99,
132,금호티앤아이,0.0,0.0,0,
141,금호티앤아이,0.4,0.4,1,아시아나아이디티
142,금호티앤아이,0.24,0.24,1,아시아나에어포트
143,금호티앤아이,0.16,0.16,1,아시아나세이버
144,금호티앤아이,0.2,0.2,1,금호산업
145,금호티앤아이,,,-1,
147,금호티앤아이,0.0,0.0,99,
150,아시아나개발,0.0,0.0,0,
159,아시아나개발,1.0,1.0,1,아시아나항공
160,아시아나개발,,,-1,
162,아시아나개발,0.0,0.0,99,
165,아시아나세이버,0.0,0.0,0,
174,아시아나세이버,0.8,0.8,1,아시아나항공
175,아시아나세이버,,,-1,
177,아시아나세이버,0.2,0.2,99,
180,아시아나아이디티,0.0,0.0,0,
189,아시아나아이디티,0.7621621621621621,0.7621621621621621,1,아시아나항공
190,아시아나아이디티,,,-1,
192,아시아나아이디티,0.23783783783783785,0.23783783783783785,99,
195,아시아나에어포트,0.0,0.0,0,
204,아시아나에어포트,1.0,1.0,1,아시아나항공
205,아시아나에어포트,,,-1,
207,아시아나에어포트,0.0,0.0,99,
210,에스티엠,0.0,0.0,0,
219,에스티엠,1.0,1.0,1,케이에프
220,에스티엠,,,-1,
222,에스티엠,0.0,0.0,99,
225,에어부산,0.0,0.0020741309775302477,0,
234,에어부산,0.4417130785481083,0.4417130785481083,1,아시아나항공
235,에어부산,,,-1,
237,에어부산,0.5562127904743615,0.5562127904743615,99,
240,에어서울,0.0,0.0,0,
249,에어서울,1.0,1.0,1,아시아나항공
250,에어서울,,,-1,
252,에어서울,0.0,0.0,99,
255,에이에이치,0.0,0.0,0,
264,에이에이치,1.0,1.0,1,케이에이
265,에이에이치,,,-1,
267,에이에이치,0.0,0.0,99,
270,에이오,0.0,0.0,0,
279,에이오,1.0,1.0,1,케이오
280,에이오,,,-1,
282,에이오,0.0,0.0,99,
285,에이큐,0.0,0.0,0,
294,에이큐,1.0,1.0,1,케이에이
295,에이큐,,,-1,
297,에이큐,0.0,0.0,99,
300,충주보라매,0.0,0.0,0,
309,충주보라매,1.0,1.0,1,금호산업
310,충주보라매,,,-1,
312,충주보라매,0.0,0.0,99,
315,케이브이아이,0.0,0.0,0,
324,케이브이아이,1.0,1.0,1,금호티앤아이
325,케이브이아이,,,-1,
327,케이브이아이,0.0,0.0,99,
330,케이아이,0.0,1.0,0,
339,케이아이,,,1,
340,케이아이,,,-1,
342,케이아이,0.0,0.0,99,
345,케이알,0.0,1.0,0,
354,케이알,,,1,
355,케이알,,,-1,
357,케이알,0.0,0.0,99,
360,케이에이,0.0,1.0,0,
369,케이에이,,,1,
370,케이에이,,,-1,
372,케이에이,0.0,0.0,99,
375,케이에프,0.0,1.0,0,
384,케이에프,,,1,
385,케이에프,,,-1,
387,케이에프,0.0,0.0,99,
390,케이오,0.0,1.0,0,
399,케이오,,,1,
400,케이오,,,-1,
402,케이오,0.0,0.0,99,
405,케이지,0.0,1.0,0,
414,케이지,,,1,
415,케이지,,,-1,
417,케이지,0.0,0.0,99,
