,firmname,own,own2,type,ownername
0,한국테크놀로지그룹,0.7390269420376159,0.7532721316267602,0,
14,한국테크놀로지그룹,0.00020901917694777884,0.00020901917694777884,1,신양관광개발
16,한국테크놀로지그룹,0.24651884919629208,0.24651884919629208,99,
18,한국타이어앤테크놀로지,0.11912646442198954,0.1230637296355411,0,
34,한국타이어앤테크놀로지,0.30672805518275836,0.30672805518275836,1,한국테크놀로지그룹
35,한국타이어앤테크놀로지,0.00640582488797645,0.00640582488797645,1,신양관광개발
37,한국타이어앤테크놀로지,0.563802390293724,0.563802390293724,99,
39,한국아트라스비엑스,,0.5842739890710382,0,
40,한국아트라스비엑스,0.311331693989071,0.311331693989071,1,한국테크놀로지그룹
42,한국아트라스비엑스,0.10439431693989071,0.10439431693989071,99,
44,한국카앤라이프,1.0,1.0,1,한국테크놀로지그룹
50,한국네트웍스,0.599999880000024,0.599999880000024,0,
51,한국네트웍스,0.400000119999976,0.400000119999976,1,한국테크놀로지그룹
55,한국엔지니어링웍스,0.05,0.05,0,
56,한국엔지니어링웍스,0.95,0.95,1,한국타이어앤테크놀로지
61,한국프리시전웍스,0.499,0.499,0,
62,한국프리시전웍스,0.501,0.501,1,한국타이어앤테크놀로지
65,한국동그라미파트너스,1.0,1.0,1,한국타이어앤테크놀로지
68,에이치케이모터즈,1.0,1.0,1,한국카앤라이프
71,아트라스비엑스모터스포츠,1.0,1.0,1,한국아트라스비엑스
75,아름일렉트로닉스,0.7647115384615385,0.7647115384615385,0,
77,아름일렉트로닉스,0.23528846153846153,0.23528846153846153,99,
79,신양월드레저,1.0,1.0,0,
89,신양관광개발,1.0,1.0,0,
93,아노텐금산,1.0,1.0,0,
96,한오토모빌레,1.0,1.0,1,한국카앤라이프
99,모델솔루션,0.7499986677111811,0.7499986677111811,1,한국타이어앤테크놀로지
101,모델솔루션,0.2500013322888189,0.2500013322888189,99,
104,세일환경,0.9643851137373265,0.9643851137373265,0,
106,세일환경,0.035614886262673555,0.035614886262673555,99,
109,에스아이카본,1.0,1.0,0,
112,아름덴티스트리,0.9,0.9,1,두원홀딩스
114,아름덴티스트리,0.1,0.1,99,
116,티앤에이,1.0,1.0,1,한국타이어앤테크놀로지
121,두원홀딩스,0.9,0.9,0,
123,두원홀딩스,0.1,0.1,99,
126,에프더블유에스투자자문,0.51,0.51,0,
128,에프더블유에스투자자문,0.49,0.49,99,
