,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2
0,비 금 융 회 사,넷마블,동 일 인 측,동일인,동일인,방준혁,20729472,24.26,-,-,20729472.0,24.26,85452825.0,0.24258381159429193,0,0
1,비 금 융 회 사,넷마블,동 일 인 측,친 족,배우자/ 혈족1촌,-,-,-,-,-,,-,85452825.0,,50,50
2,비 금 융 회 사,넷마블,동 일 인 측,친 족,혈족2~4촌,-,-,-,-,-,,-,85452825.0,,50,50
3,비 금 융 회 사,넷마블,동 일 인 측,친 족,혈족5~6촌,-,-,-,-,-,,-,85452825.0,,50,50
4,비 금 융 회 사,넷마블,동 일 인 측,친 족,인척 4촌 이내,-,-,-,-,-,,-,85452825.0,,50,50
5,비 금 융 회 사,넷마블,동 일 인 측,친 족,친족 합계,/,-,-,-,-,,-,85452825.0,,0,0
6,비 금 융 회 사,넷마블,동 일 인 측,비영리법인,비영리법인,-,-,-,-,-,,-,85452825.0,,50,0
7,비 금 융 회 사,넷마블,동 일 인 측,등기된 임원,등기된 임원,권영식,5000,0.01,-,-,5000.0,0.01,85452825.0,5.8511816315025277e-05,50,0
8,비 금 융 회 사,넷마블,동 일 인 측,등기된 임원,등기된 임원,백영훈,9000,0.01,,,9000.0,0.01,85452825.0,0.0001053212693670455,50,0
9,비 금 융 회 사,넷마블,동 일 인 측,등기된 임원,등기된 임원,서장원,6095,0.01,-,-,6095.0,0.01,85452825.0,7.132590408801581e-05,50,0
10,비 금 융 회 사,넷마블,동 일 인 측,등기된 임원,등기된 임원,이장우,1170,0.00,-,-,1170.0,0.00,85452825.0,1.3691765017715915e-05,50,0
11,비 금 융 회 사,넷마블,동 일 인 측,등기된 임원,등기된 임원,이우영,3835,0.00,,,3835.0,0.00,85452825.0,4.487856311362439e-05,50,0
12,비 금 융 회 사,넷마블,동 일 인 측,등기된 임원,등기된 임원,임현숙,3208,0.00,-,-,3208.0,0.00,85452825.0,3.754118134772022e-05,50,0
13,비 금 융 회 사,넷마블,동 일 인 측,등기된 임원,등기된 임원,김아현,583,0.00,-,-,583.0,0.00,85452825.0,6.8224777823319475e-06,50,0
14,비 금 융 회 사,넷마블,동 일 인 측,자기주식,자기주식,넷마블,1882178,2.20,-,-,1882178.0,2.20,85452825.0,0.02202593068163633,50,0
15,비 금 융 회 사,넷마블,동 일 인 측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,,-,85452825.0,,1,1
16,비 금 융 회 사,넷마블,동 일 인 측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,85452825.0,,-1,-1
17,비 금 융 회 사,넷마블,동 일 인 측,동일인측 합계,동일인측 합계,/,22640541,26.49,-,-,22640541.0,26.49,85452825.0,0.26494783525295973,50,50
18,비 금 융 회 사,넷마블,기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-,85452825.0,,99,99
19,비 금 융 회 사,넷마블,기타 주주,기타,기타,/,62812284,73.51,-,-,62812284.0,73.51,85452825.0,0.7350521647470403,99,99
20,비 금 융 회 사,넷마블,총계,총계,총계,/,85452825,100.00,-,-,85452825.0,100.00,85452825.0,1.0,50,50
21,비 금 융 회 사,마켓프레스,동 일 인 측,동일인,동일인,-,-,-,-,-,,-,1777780.0,,0,0
22,비 금 융 회 사,마켓프레스,동 일 인 측,친 족,배우자/ 혈족1촌,-,-,-,-,-,,-,1777780.0,,50,50
23,비 금 융 회 사,마켓프레스,동 일 인 측,친 족,혈족2~4촌,-,-,-,-,-,,-,1777780.0,,50,50
