,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares,type,type2
0,비금융회사,네이버,동일인측,동일인,동일인,이해진,6129725,3.72,-,-,6129725.0,3.72,164813395.0,0.03719191028132149,0,0
1,비금융회사,네이버,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,164813395.0,,50,50
2,비금융회사,네이버,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,164813395.0,,50,50
3,비금융회사,네이버,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,164813395.0,,50,50
4,비금융회사,네이버,동일인측,친족,인척 4촌 이내,이경림,150,0.00,-,-,150.0,0.00,164813395.0,9.101201998781713e-07,50,50
5,비금융회사,네이버,동일인측,친족,인척 4촌 이내,이상림,150,0.00,-,-,150.0,0.00,164813395.0,9.101201998781713e-07,50,50
6,비금융회사,네이버,동일인측,친족,인척 4촌 이내,남서연,170,0.00,-,-,170.0,0.00,164813395.0,1.0314695598619274e-06,50,50
7,비금융회사,네이버,동일인측,친족,인척 4촌 이내,남현선,170,0.00,-,-,170.0,0.00,164813395.0,1.0314695598619274e-06,50,50
8,비금융회사,네이버,동일인측,친족,친족 합계,-,640,0.00,-,-,640.0,0.00,164813395.0,3.883179519480198e-06,0,0
9,비금융회사,네이버,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,164813395.0,,50,0
10,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,권순호,1985,0.00,-,-,1985.0,0.00,164813395.0,1.2043923978387801e-05,50,0
11,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,김광현,5000,0.00,-,-,5000.0,0.00,164813395.0,3.0337339995939044e-05,50,0
12,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,김영은,5280,0.00,-,-,5280.0,0.00,164813395.0,3.203623103571163e-05,50,0
13,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,신재성,100,0.00,-,-,100.0,0.00,164813395.0,6.067467999187809e-07,50,0
14,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,이인희,12460,0.01,-,-,12460.0,0.01,164813395.0,7.56006512698801e-05,50,0
15,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,이정화,5150,0.00,-,-,5150.0,0.00,164813395.0,3.124746019581722e-05,50,0
16,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,이지호,5,0.00,-,-,5.0,0.00,164813395.0,3.0337339995939044e-08,50,0
17,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,이희우,2910,0.00,-,-,2910.0,0.00,164813395.0,1.7656331877636523e-05,50,0
18,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,채선주,8975,0.00,-,-,8975.0,0.00,164813395.0,5.445552529271058e-05,50,0
19,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,한규흥,7500,0.00,-,-,7500.0,0.00,164813395.0,4.550600999390857e-05,50,0
20,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,한성숙,7945,0.00,-,-,7945.0,0.00,164813395.0,4.820603325354714e-05,50,0
21,비금융회사,네이버,동일인측,등기된 임원,등기된 임원,한재현,271,0.00,-,-,271.0,0.00,164813395.0,1.6442838277798962e-06,50,0
22,비금융회사,네이버,동일인측,자기주식,자기주식,네이버,19365600,11.75,-,-,19365600.0,11.75,164813395.0,0.11750015828507143,50,0
23,비금융회사,네이버,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,,-,164813395.0,,1,1
