,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,금융회사,교보생명보험,동일인측,동일인,동일인,신창재,34627370,33.78,-,-,34627370.0,33.78,102500000.0,0.337828
1,금융회사,교보생명보험,동일인측,친족,배우자/ 혈족1촌,-,,-,-,-,,-,102500000.0,
2,금융회사,교보생명보험,동일인측,친족,배우자/ 혈족1촌,-,,-,-,-,,-,102500000.0,
3,금융회사,교보생명보험,동일인측,친족,혈족2~4촌,신경애,1750010,1.71,,,1750010.0,1.71,102500000.0,0.017073268292682926
4,금융회사,교보생명보험,동일인측,친족,혈족2~4촌,신영애,1449960,1.41,,,1449960.0,1.41,102500000.0,0.014145951219512195
5,금융회사,교보생명보험,동일인측,친족,혈족5~6촌,-,,-,-,-,,-,102500000.0,
6,금융회사,교보생명보험,동일인측,친족,혈족5~6촌,-,,-,-,-,,-,102500000.0,
7,금융회사,교보생명보험,동일인측,친족,인척 4촌 이내,-,,-,-,-,,-,102500000.0,
8,금융회사,교보생명보험,동일인측,친족,인척 4촌 이내,-,,-,-,-,,-,102500000.0,
9,금융회사,교보생명보험,동일인측,친족,친족 합계,,3199970,3.12,,,3199970.0,3.12,102500000.0,0.031219219512195123
10,금융회사,교보생명보험,동일인측,비영리법인,비영리법인,-,,-,-,-,,-,102500000.0,
11,금융회사,교보생명보험,동일인측,비영리법인,비영리법인,-,,-,-,-,,-,102500000.0,
12,금융회사,교보생명보험,동일인측,등기된 임원,등기된 임원,김상진,500,0.0005,-,-,500.0,0.0005,102500000.0,4.878048780487805e-06
13,금융회사,교보생명보험,동일인측,등기된 임원,등기된 임원,박영규,650,0.0006,-,-,650.0,0.0006,102500000.0,6.341463414634146e-06
14,금융회사,교보생명보험,동일인측,자기주식,자기주식,-,,-,-,-,,-,102500000.0,
15,금융회사,교보생명보험,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,,-,-,-,,-,102500000.0,
16,금융회사,교보생명보험,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,,-,-,-,,-,102500000.0,
17,금융회사,교보생명보험,동일인측,기타 동일인관련자,기타 동일인관련자,-,,-,-,-,,-,102500000.0,
18,금융회사,교보생명보험,동일인측,동일인측 합계,동일인측 합계,-,37828490,36.91,,,37828490.0,36.91,102500000.0,0.36905843902439023
19,금융회사,교보생명보험,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,,-,-,-,,-,102500000.0,
20,금융회사,교보생명보험,기타주주,기타,기타,-,64671510,63.09,-,-,64671510.0,63.09,102500000.0,0.6309415609756097
21,금융회사,교보생명보험,총 계,총 계,총 계,-,102500000,100.00,-,-,102500000.0,100.00,102500000.0,1.0
22,금융회사,교보라이프플래닛생명보험,동일인측,동일인,동일인,-,-,-,-,-,,-,28800000.0,
23,금융회사,교보라이프플래닛생명보험,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-,28800000.0,
24,금융회사,교보라이프플래닛생명보험,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-,28800000.0,
25,금융회사,교보라이프플래닛생명보험,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,28800000.0,
26,금융회사,교보라이프플래닛생명보험,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,28800000.0,
27,금융회사,교보라이프플래닛생명보험,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,28800000.0,
28,금융회사,교보라이프플래닛생명보험,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,28800000.0,
29,금융회사,교보라이프플래닛생명보험,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,28800000.0,
30,금융회사,교보라이프플래닛생명보험,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,28800000.0,
31,금융회사,교보라이프플래닛생명보험,동일인측,친족,친족 합계,-,-,-,-,-,,-,28800000.0,
32,금융회사,교보라이프플래닛생명보험,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,28800000.0,
33,금융회사,교보라이프플래닛생명보험,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,28800000.0,
34,금융회사,교보라이프플래닛생명보험,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,28800000.0,
35,금융회사,교보라이프플래닛생명보험,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,28800000.0,
36,금융회사,교보라이프플래닛생명보험,동일인측,자기주식,자기주식,-,-,-,-,-,,-,28800000.0,
37,금융회사,교보라이프플래닛생명보험,동일인측,계열회사(국내+해외),계열회사(국내+해외),교보생명보험,28800000,100.00,-,-,28800000.0,100.00,28800000.0,1.0
38,금융회사,교보라이프플래닛생명보험,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,,-,28800000.0,
39,금융회사,교보라이프플래닛생명보험,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,28800000.0,
40,금융회사,교보라이프플래닛생명보험,동일인측,동일인측 합계,동일인측 합계,-,28800000,100.00,-,-,28800000.0,100.00,28800000.0,1.0
41,금융회사,교보라이프플래닛생명보험,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-,28800000.0,
42,금융회사,교보라이프플래닛생명보험,기타주주,기타,기타,-,-,-,-,-,,-,28800000.0,
43,금융회사,교보라이프플래닛생명보험,총 계,총 계,총 계,-,28800000,100.00,-,-,28800000.0,100.00,28800000.0,1.0
44,금융회사,교보악사자산운용,동일인측,동일인,동일인,-,-,-,-,-,,-,6000000.0,
45,금융회사,교보악사자산운용,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-,6000000.0,
46,금융회사,교보악사자산운용,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-,6000000.0,
47,금융회사,교보악사자산운용,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,6000000.0,
48,금융회사,교보악사자산운용,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,6000000.0,
49,금융회사,교보악사자산운용,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,6000000.0,
50,금융회사,교보악사자산운용,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,6000000.0,
51,금융회사,교보악사자산운용,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,6000000.0,
52,금융회사,교보악사자산운용,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,6000000.0,
53,금융회사,교보악사자산운용,동일인측,친족,친족 합계,-,-,-,-,-,,-,6000000.0,
54,금융회사,교보악사자산운용,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,6000000.0,
55,금융회사,교보악사자산운용,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,6000000.0,
56,금융회사,교보악사자산운용,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,6000000.0,
57,금융회사,교보악사자산운용,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,6000000.0,
58,금융회사,교보악사자산운용,동일인측,자기주식,자기주식,-,-,-,-,-,,-,6000000.0,
59,금융회사,교보악사자산운용,동일인측,계열회사(국내+해외),계열회사(국내+해외),교보생명보험,3000000,50.00,-,-,3000000.0,50.00,6000000.0,0.5
60,금융회사,교보악사자산운용,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,6000000.0,
61,금융회사,교보악사자산운용,동일인측,동일인측 합계,동일인측 합계,-,3000000,50.00,-,-,3000000.0,50.00,6000000.0,0.5
62,금융회사,교보악사자산운용,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,AXA Investment Managers,3000000,50.00,-,-,3000000.0,50.00,6000000.0,0.5
63,금융회사,교보악사자산운용,기타주주,기타,기타,-,-,-,-,-,,-,6000000.0,
64,금융회사,교보악사자산운용,총 계,총 계,총 계,-,6000000,100.00,-,-,6000000.0,100.00,6000000.0,1.0
65,금융회사,교보증권,동일인측,동일인,동일인,-,-,-,-,-,,-,36000000.0,
66,금융회사,교보증권,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-,36000000.0,
67,금융회사,교보증권,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-,36000000.0,
68,금융회사,교보증권,동일인측,친족,혈족2~4촌,신평재,4719,0.01,-,-,4719.0,0.01,36000000.0,0.00013108333333333334
69,금융회사,교보증권,동일인측,친족,혈족5~6촌,장형택,400,0.001,-,-,400.0,0.001,36000000.0,1.1111111111111112e-05
70,금융회사,교보증권,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,36000000.0,
71,금융회사,교보증권,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,36000000.0,
72,금융회사,교보증권,동일인측,친족,친족 합계,-,5119,0.01,-,-,5119.0,0.01,36000000.0,0.00014219444444444444
73,금융회사,교보증권,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,36000000.0,
74,금융회사,교보증권,동일인측,비영리법인,비영리법인,-,-,-,-,-,,-,36000000.0,
75,금융회사,교보증권,동일인측,등기된 임원,등기된 임원,김해준,28000,0.08,-,-,28000.0,0.08,36000000.0,0.0007777777777777777
76,금융회사,교보증권,동일인측,자기주식,자기주식,교보증권,1093598,3.04,-,-,1093598.0,3.04,36000000.0,0.030377722222222223
77,금융회사,교보증권,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),교보생명,18585473,51.63,-,-,18585473.0,51.63,36000000.0,0.5162631388888889
78,금융회사,교보증권,동일인측,계열회사 (국내+해외),계열회사 (국내+해외),-,-,-,-,-,,-,36000000.0,
79,금융회사,교보증권,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,36000000.0,
80,금융회사,교보증권,동일인측,동일인측 합계,동일인측 합계,-,19712190,54.76,-,-,19712190.0,54.76,36000000.0,0.5475608333333334
81,금융회사,교보증권,기타주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-,36000000.0,
82,금융회사,교보증권,기타주주,기타,기타,-,16287810,45.24,-,-,16287810.0,45.24,36000000.0,0.45243916666666667
83,금융회사,교보증권,총 계,총 계,총 계,-,36000000,100.00,-,-,36000000.0,100.00,36000000.0,1.0
84,금융회사,생보부동산신탁,동일인측,동일인,동일인,-,-,-,-,-,,-,1000000.0,
85,금융회사,생보부동산신탁,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-,1000000.0,
86,금융회사,생보부동산신탁,동일인측,친족,배우자/ 혈족1촌,-,-,-,-,-,,-,1000000.0,
87,금융회사,생보부동산신탁,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,1000000.0,
88,금융회사,생보부동산신탁,동일인측,친족,혈족2~4촌,-,-,-,-,-,,-,1000000.0,
89,금융회사,생보부동산신탁,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,1000000.0,
90,금융회사,생보부동산신탁,동일인측,친족,혈족5~6촌,-,-,-,-,-,,-,1000000.0,
91,금융회사,생보부동산신탁,동일인측,친족,인척 4촌 이내,-,-,-,-,-,,-,1000000.0,
