,소속회사명1,소속회사명2,동일인과의 관계1,동일인과의 관계2,동일인과의 관계3,성명,보통주 주식수,보통주 지분율,우선주 주식수,우선주 지분율,합계 주식수,합계 지분율,divisor,shares
0,금융회사,교보생명보험,동일 인측,동일인,동일인,신창재,34627370,33.78,-,-,34627370.0,33.78,102500000.0,0.337828
1,금융회사,교보생명보험,동일 인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,102500000.0,
2,금융회사,교보생명보험,동일 인측,친족,혈족2~4촌,신경애,1750010,1.71,-,-,1750010.0,1.71,102500000.0,0.017073268292682926
3,금융회사,교보생명보험,동일 인측,친족,혈족2~4촌,신영애,1449960,1.41,-,-,1449960.0,1.41,102500000.0,0.014145951219512195
4,금융회사,교보생명보험,동일 인측,친족,혈족5~6촌,-,-,-,-,-,,-,102500000.0,
5,금융회사,교보생명보험,동일 인측,친족,인척 4촌 이내,-,-,-,-,-,,-,102500000.0,
6,금융회사,교보생명보험,동일 인측,친족,친족 합계,/,3199970,3.12,-,-,3199970.0,3.12,102500000.0,0.031219219512195123
7,금융회사,교보생명보험,동일 인측,비영리법인,비영리법인,-,-,-,-,-,,-,102500000.0,
8,금융회사,교보생명보험,동일 인측,등기된 임원,등기된 임원,박영규,650,0.00,-,-,650.0,0.00,102500000.0,6.341463414634146e-06
9,금융회사,교보생명보험,동일 인측,등기된 임원,등기된 임원,진영채,650,0.00,,,650.0,0.00,102500000.0,6.341463414634146e-06
10,금융회사,교보생명보험,동일 인측,등기된 임원,등기된 임원,김상진,500,0.00,-,-,500.0,0.00,102500000.0,4.878048780487805e-06
11,금융회사,교보생명보험,동일 인측,자기주식,자기주식,-,-,-,-,-,,-,102500000.0,
12,금융회사,교보생명보험,동일 인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,,-,102500000.0,
13,금융회사,교보생명보험,동일 인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,102500000.0,
14,금융회사,교보생명보험,동일 인측,동일인측 합계,동일인측 합계,/,37829140,36.91,-,-,37829140.0,36.91,102500000.0,0.3690647804878049
15,금융회사,교보생명보험,기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-,102500000.0,
16,금융회사,교보생명보험,기타 주주,기타,기타,/,64670860,63.09,-,-,64670860.0,63.09,102500000.0,0.6309352195121951
17,금융회사,교보생명보험,총 계,총 계,총 계,/,102500000,100.00,-,-,102500000.0,100.00,102500000.0,1.0
18,금융회사,교보증권,동일 인측,동일인,동일인,-,-,-,-,-,,-,36000000.0,
19,금융회사,교보증권,동일 인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,36000000.0,
20,금융회사,교보증권,동일 인측,친족,혈족2~4촌,신평재,4719,0.01,-,-,4719.0,0.01,36000000.0,0.00013108333333333334
21,금융회사,교보증권,동일 인측,친족,혈족2~4촌,장형택,400,0.00,-,-,400.0,0.00,36000000.0,1.1111111111111112e-05
22,금융회사,교보증권,동일 인측,친족,혈족5~6촌,-,-,-,-,-,,-,36000000.0,
23,금융회사,교보증권,동일 인측,친족,인척 4촌 이내,-,-,-,-,-,,-,36000000.0,
24,금융회사,교보증권,동일 인측,친족,친족 합계,/,5119,0.01,-,-,5119.0,0.01,36000000.0,0.00014219444444444444
25,금융회사,교보증권,동일 인측,비영리법인,비영리법인,-,-,-,-,-,,-,36000000.0,
26,금융회사,교보증권,동일 인측,등기된 임원,등기된 임원,신유삼,6500,0.02,-,-,6500.0,0.02,36000000.0,0.00018055555555555555
27,금융회사,교보증권,동일 인측,등기된 임원,등기된 임원,김해준,38000,0.11,-,-,38000.0,0.11,36000000.0,0.0010555555555555555
28,금융회사,교보증권,동일 인측,등기된 임원,등기된 임원,이찬우,3,0.00,-,-,3.0,0.00,36000000.0,8.333333333333334e-08
29,금융회사,교보증권,동일 인측,자기주식,자기주식,교보증권,1093598,3.04,-,-,1093598.0,3.04,36000000.0,0.030377722222222223
30,금융회사,교보증권,동일 인측,계열회사(국내+해외),계열회사(국내+해외),교보생명보험,18585473,51.63,-,-,18585473.0,51.63,36000000.0,0.5162631388888889
31,금융회사,교보증권,동일 인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,36000000.0,
32,금융회사,교보증권,동일 인측,동일인측 합계,동일인측 합계,/,19728693,54.80,-,-,19728693.0,54.80,36000000.0,0.54801925
33,금융회사,교보증권,기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-,36000000.0,
34,금융회사,교보증권,기타 주주,기타,기타,/,16271307,45.20,-,-,16271307.0,45.20,36000000.0,0.45198075
35,금융회사,교보증권,총 계,총 계,총 계,/,36000000,100.00,-,-,36000000.0,100.00,36000000.0,1.0
36,금융회사,교보악사자산운용,동일 인측,동일인,동일인,-,-,-,-,-,,-,6000000.0,
37,금융회사,교보악사자산운용,동일 인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,6000000.0,
38,금융회사,교보악사자산운용,동일 인측,친족,혈족2~4촌,-,-,-,-,-,,-,6000000.0,
39,금융회사,교보악사자산운용,동일 인측,친족,혈족5~6촌,-,-,-,-,-,,-,6000000.0,
40,금융회사,교보악사자산운용,동일 인측,친족,인척 4촌 이내,-,-,-,-,-,,-,6000000.0,
41,금융회사,교보악사자산운용,동일 인측,친족,친족 합계,/,-,-,-,-,,-,6000000.0,
42,금융회사,교보악사자산운용,동일 인측,비영리법인,비영리법인,-,-,-,-,-,,-,6000000.0,
43,금융회사,교보악사자산운용,동일 인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,6000000.0,
44,금융회사,교보악사자산운용,동일 인측,자기주식,자기주식,-,-,-,-,-,,-,6000000.0,
45,금융회사,교보악사자산운용,동일 인측,계열회사(국내+해외),계열회사(국내+해외),교보생명보험,3000000,50.00,-,-,3000000.0,50.00,6000000.0,0.5
46,금융회사,교보악사자산운용,동일 인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,6000000.0,
47,금융회사,교보악사자산운용,동일 인측,동일인측 합계,동일인측 합계,/,3000000,50.00,-,-,3000000.0,50.00,6000000.0,0.5
48,금융회사,교보악사자산운용,기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,AXA Investment Managers,3000000,50.00,-,-,3000000.0,50.00,6000000.0,0.5
49,금융회사,교보악사자산운용,기타 주주,기타,기타,/,-,-,-,-,,-,6000000.0,
50,금융회사,교보악사자산운용,총 계,총 계,총 계,/,6000000,100.00,-,-,6000000.0,100.00,6000000.0,1.0
51,금융회사,교보라이프플래닛생명보험,동일 인측,동일인,동일인,-,-,-,-,-,,-,28800000.0,
52,금융회사,교보라이프플래닛생명보험,동일 인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,28800000.0,
53,금융회사,교보라이프플래닛생명보험,동일 인측,친족,혈족2~4촌,-,-,-,-,-,,-,28800000.0,
54,금융회사,교보라이프플래닛생명보험,동일 인측,친족,혈족5~6촌,-,-,-,-,-,,-,28800000.0,
55,금융회사,교보라이프플래닛생명보험,동일 인측,친족,인척 4촌 이내,-,-,-,-,-,,-,28800000.0,
56,금융회사,교보라이프플래닛생명보험,동일 인측,친족,친족 합계,/,-,-,-,-,,-,28800000.0,
57,금융회사,교보라이프플래닛생명보험,동일 인측,비영리법인,비영리법인,-,-,-,-,-,,-,28800000.0,
58,금융회사,교보라이프플래닛생명보험,동일 인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,28800000.0,
59,금융회사,교보라이프플래닛생명보험,동일 인측,자기주식,자기주식,-,-,-,-,-,,-,28800000.0,
60,금융회사,교보라이프플래닛생명보험,동일 인측,계열회사(국내+해외),계열회사(국내+해외),교보생명보험,28800000,100.00,-,-,28800000.0,100.00,28800000.0,1.0
61,금융회사,교보라이프플래닛생명보험,동일 인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,28800000.0,
62,금융회사,교보라이프플래닛생명보험,동일 인측,동일인측 합계,동일인측 합계,/,28800000,100.00,-,-,28800000.0,100.00,28800000.0,1.0
63,금융회사,교보라이프플래닛생명보험,기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-,28800000.0,
64,금융회사,교보라이프플래닛생명보험,기타 주주,기타,기타,/,-,-,-,-,,-,28800000.0,
65,금융회사,교보라이프플래닛생명보험,총 계,총 계,총 계,/,28800000,100.00,-,-,28800000.0,100.00,28800000.0,1.0
66,금융회사,케이씨에이손해사정,동일 인측,동일인,동일인,-,-,-,-,-,,-,400000.0,
67,금융회사,케이씨에이손해사정,동일 인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,400000.0,
68,금융회사,케이씨에이손해사정,동일 인측,친족,혈족2~4촌,-,-,-,-,-,,-,400000.0,
69,금융회사,케이씨에이손해사정,동일 인측,친족,혈족5~6촌,-,-,-,-,-,,-,400000.0,
70,금융회사,케이씨에이손해사정,동일 인측,친족,인척 4촌 이내,-,-,-,-,-,,-,400000.0,
71,금융회사,케이씨에이손해사정,동일 인측,친족,친족 합계,/,-,-,-,-,,-,400000.0,
72,금융회사,케이씨에이손해사정,동일 인측,비영리법인,비영리법인,-,-,-,-,-,,-,400000.0,
73,금융회사,케이씨에이손해사정,동일 인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,400000.0,
74,금융회사,케이씨에이손해사정,동일 인측,자기주식,자기주식,-,-,-,-,-,,-,400000.0,
75,금융회사,케이씨에이손해사정,동일 인측,계열회사(국내+해외),계열회사(국내+해외),교보생명보험,400000,100.00,-,-,400000.0,100.00,400000.0,1.0
76,금융회사,케이씨에이손해사정,동일 인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,,-,400000.0,
77,금융회사,케이씨에이손해사정,동일 인측,동일인측 합계,동일인측 합계,/,400000,100.00,-,-,400000.0,100.00,400000.0,1.0
78,금융회사,케이씨에이손해사정,기타 주주,동일인측이 아닌 최다주주,동일인측이 아닌 최다주주,-,-,-,-,-,,-,400000.0,
79,금융회사,케이씨에이손해사정,기타 주주,기타,기타,/,-,-,-,-,,-,400000.0,
80,금융회사,케이씨에이손해사정,총 계,총 계,총 계,/,400000,100.00,-,-,400000.0,100.00,400000.0,1.0
81,금융회사,교보자산신탁,동일 인측,동일인,동일인,-,-,-,-,-,,-,1000000.0,
82,금융회사,교보자산신탁,동일 인측,친족,배우자/혈족1촌,-,-,-,-,-,,-,1000000.0,
83,금융회사,교보자산신탁,동일 인측,친족,혈족2~4촌,-,-,-,-,-,,-,1000000.0,
84,금융회사,교보자산신탁,동일 인측,친족,혈족5~6촌,-,-,-,-,-,,-,1000000.0,
85,금융회사,교보자산신탁,동일 인측,친족,인척 4촌 이내,-,-,-,-,-,,-,1000000.0,
86,금융회사,교보자산신탁,동일 인측,친족,친족 합계,/,-,-,-,-,,-,1000000.0,
87,금융회사,교보자산신탁,동일 인측,비영리법인,비영리법인,-,-,-,-,-,,-,1000000.0,
88,금융회사,교보자산신탁,동일 인측,등기된 임원,등기된 임원,-,-,-,-,-,,-,1000000.0,
89,금융회사,교보자산신탁,동일 인측,자기주식,자기주식,-,-,-,-,-,,-,1000000.0,
